imperator	0.44666015158411954
fidelis	0.2382608095894767
sanctus	0.5407956698321741
civitas	0.3117893272035651
scriptura	0.2183159074199884
dux	0.295047066138012
pontifex	0.36833402362360224
virtus	0.24365105107138385
cohors	0.23380227826434807
itero	0.35463370419943596
consul	0.298160467486418
humanitas	0.19450707199239237
potestas	0.28865927703476246
dolus	0.3335043411268849
beatus	0.38811200184058237
poena	0.2592619817810261
credo	0.19447937940285642
honor	0.21734592942873632
consilium	0.247160818205727
acerbus	0.20730448430299753
nobilitas	0.1909268747813423
templum	0.25346836679503604
ancilla	0.26744364276198607
sapientia	0.22785249440111177
senatus	0.2686264366157355
hostis	0.2558709011730561
titulus	0.301097524829228
sensus	0.24269317312378902
adsumo	0.461078102717672
oportet	0.4132115198534193
simplex	0.2489819189135608
regnum	0.3111304172772329
dubius	0.30200742317425733
licet	0.3169552222776424
voluntas	0.2281864602978313
nepos	0.20897205593942236
necessarius	0.21918570187687858
jus	0.30363939435200515
salus	0.26517906342308384
sacramentum	0.3598606106383173
